ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name
1776838409.623951,CafxcwlRbamw8NVFj,192.168.8.123,42301,192.168.8.1,53,udp,52329,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.624445,C4UxMb2xH7tTrfB5z9,192.168.8.123,35762,192.168.8.1,53,udp,60200,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.624560,C4UxMb2xH7tTrfB5z9,192.168.8.123,35762,192.168.8.1,53,udp,12078,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.624520,C4UxMb2xH7tTrfB5z9,192.168.8.123,35762,192.168.8.1,53,udp,60200,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.624631,C4UxMb2xH7tTrfB5z9,192.168.8.123,35762,192.168.8.1,53,udp,12078,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.625151,CGR8gT1vz4JB7PNECk,192.168.8.123,41443,192.168.8.1,53,udp,3823,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.625166,CGR8gT1vz4JB7PNECk,192.168.8.123,41443,192.168.8.1,53,udp,64237,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.625598,C8BJNw2wzWpsO4vEWh,192.168.8.123,39952,192.168.8.1,53,udp,27801,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.625614,C8BJNw2wzWpsO4vEWh,192.168.8.123,39952,192.168.8.1,53,udp,14491,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.625674,C8BJNw2wzWpsO4vEWh,192.168.8.123,39952,192.168.8.1,53,udp,27801,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.625677,C8BJNw2wzWpsO4vEWh,192.168.8.123,39952,192.168.8.1,53,udp,14491,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.626324,CzLuO21zzS7UFJo0e2,192.168.8.123,35630,192.168.8.1,53,udp,56564,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.626333,CzLuO21zzS7UFJo0e2,192.168.8.123,35630,192.168.8.1,53,udp,55286,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.626795,CRQBqv4RPv4HUGbnvi,192.168.8.123,32786,192.168.8.1,53,udp,20914,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.626810,CRQBqv4RPv4HUGbnvi,192.168.8.123,32786,192.168.8.1,53,udp,25264,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.626874,CRQBqv4RPv4HUGbnvi,192.168.8.123,32786,192.168.8.1,53,udp,20914,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.626877,CRQBqv4RPv4HUGbnvi,192.168.8.123,32786,192.168.8.1,53,udp,25264,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.627423,CNUB0i1NT6TcL7KqS4,192.168.8.123,53605,192.168.8.1,53,udp,58588,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.627431,CNUB0i1NT6TcL7KqS4,192.168.8.123,53605,192.168.8.1,53,udp,54750,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.627856,CtGlWo1yVMQZKVSgE3,192.168.8.123,41813,192.168.8.1,53,udp,46433,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.627870,CtGlWo1yVMQZKVSgE3,192.168.8.123,41813,192.168.8.1,53,udp,54368,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.627930,CtGlWo1yVMQZKVSgE3,192.168.8.123,41813,192.168.8.1,53,udp,46433,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.627933,CtGlWo1yVMQZKVSgE3,192.168.8.123,41813,192.168.8.1,53,udp,54368,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.628571,CBlqVx2t7W9nufXgBd,192.168.8.123,46278,192.168.8.1,53,udp,33632,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.628580,CBlqVx2t7W9nufXgBd,192.168.8.123,46278,192.168.8.1,53,udp,18273,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.629080,Cf95uh3CG15Uc1yZf7,192.168.8.123,35260,192.168.8.1,53,udp,42410,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.629101,Cf95uh3CG15Uc1yZf7,192.168.8.123,35260,192.168.8.1,53,udp,55720,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.629154,Cf95uh3CG15Uc1yZf7,192.168.8.123,35260,192.168.8.1,53,udp,42410,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.629157,Cf95uh3CG15Uc1yZf7,192.168.8.123,35260,192.168.8.1,53,udp,55720,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.629708,COCt4F4B9uoJ5Zz3i,192.168.8.123,48622,192.168.8.1,53,udp,45595,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.629717,COCt4F4B9uoJ5Zz3i,192.168.8.123,48622,192.168.8.1,53,udp,52249,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.631303,Cgzf4Gt7rSU5L3qXa,192.168.8.123,60069,192.168.8.1,53,udp,14280,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.631465,Cgzf4Gt7rSU5L3qXa,192.168.8.123,60069,192.168.8.1,53,udp,61645,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.631385,Cgzf4Gt7rSU5L3qXa,192.168.8.123,60069,192.168.8.1,53,udp,14280,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.631544,Cgzf4Gt7rSU5L3qXa,192.168.8.123,60069,192.168.8.1,53,udp,61645,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.632091,C9jIYz3r20KsIyxtkc,192.168.8.123,59456,192.168.8.1,53,udp,20533,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.632100,C9jIYz3r20KsIyxtkc,192.168.8.123,59456,192.168.8.1,53,udp,60727,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.632599,CF9P8i2aOM4m0cXOLh,192.168.8.123,49415,192.168.8.1,53,udp,11495,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.632627,CF9P8i2aOM4m0cXOLh,192.168.8.123,49415,192.168.8.1,53,udp,62180,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.632678,CF9P8i2aOM4m0cXOLh,192.168.8.123,49415,192.168.8.1,53,udp,11495,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.632681,CF9P8i2aOM4m0cXOLh,192.168.8.123,49415,192.168.8.1,53,udp,62180,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.633390,CAVwud2aR89hbOyf58,192.168.8.123,49096,192.168.8.1,53,udp,39969,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.633400,CAVwud2aR89hbOyf58,192.168.8.123,49096,192.168.8.1,53,udp,35884,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.633897,CjQ6AM1TNHr5Up2Eb5,192.168.8.123,37015,192.168.8.1,53,udp,23145,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.633923,CjQ6AM1TNHr5Up2Eb5,192.168.8.123,37015,192.168.8.1,53,udp,49519,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.633977,CjQ6AM1TNHr5Up2Eb5,192.168.8.123,37015,192.168.8.1,53,udp,23145,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.633982,CjQ6AM1TNHr5Up2Eb5,192.168.8.123,37015,192.168.8.1,53,udp,49519,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838409.634668,C5HsKK2tLOnFcSLU4j,192.168.8.123,55235,192.168.8.1,53,udp,41791,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838409.634677,C5HsKK2tLOnFcSLU4j,192.168.8.123,55235,192.168.8.1,53,udp,47676,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.106451,CTcbBc1k8YQGK1QHza,192.168.8.236,37879,192.168.8.1,53,udp,46569,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.106458,CTcbBc1k8YQGK1QHza,192.168.8.236,37879,192.168.8.1,53,udp,59388,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.107028,CTcbBc1k8YQGK1QHza,192.168.8.236,37879,192.168.8.1,53,udp,46569,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.107052,CTcbBc1k8YQGK1QHza,192.168.8.236,37879,192.168.8.1,53,udp,59388,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.107474,CA0scntZrqIEYkzxc,192.168.8.236,34562,192.168.8.1,53,udp,55053,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.107478,CA0scntZrqIEYkzxc,192.168.8.236,34562,192.168.8.1,53,udp,39429,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.108289,C5SJfH1shuk5nHwrFi,192.168.8.236,46100,192.168.8.1,53,udp,64697,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.108292,C5SJfH1shuk5nHwrFi,192.168.8.236,46100,192.168.8.1,53,udp,21937,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.108654,C5SJfH1shuk5nHwrFi,192.168.8.236,46100,192.168.8.1,53,udp,64697,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.108657,C5SJfH1shuk5nHwrFi,192.168.8.236,46100,192.168.8.1,53,udp,21937,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.109068,CWtVGu4kX5lwTAHwfd,192.168.8.236,36029,192.168.8.1,53,udp,6093,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.109073,CWtVGu4kX5lwTAHwfd,192.168.8.236,36029,192.168.8.1,53,udp,34295,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.109853,CrjwhL10ZGZyQqh3mg,192.168.8.236,33679,192.168.8.1,53,udp,34864,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.109857,CrjwhL10ZGZyQqh3mg,192.168.8.236,33679,192.168.8.1,53,udp,37179,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.110160,CrjwhL10ZGZyQqh3mg,192.168.8.236,33679,192.168.8.1,53,udp,34864,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.110163,CrjwhL10ZGZyQqh3mg,192.168.8.236,33679,192.168.8.1,53,udp,37179,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.110554,C68dJD1UleU1xUFzD,192.168.8.236,41292,192.168.8.1,53,udp,9229,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.110556,C68dJD1UleU1xUFzD,192.168.8.236,41292,192.168.8.1,53,udp,10,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.111373,CHJnZucvc8KDcWvXg,192.168.8.236,49956,192.168.8.1,53,udp,64979,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.111377,CHJnZucvc8KDcWvXg,192.168.8.236,49956,192.168.8.1,53,udp,41930,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.111686,CHJnZucvc8KDcWvXg,192.168.8.236,49956,192.168.8.1,53,udp,64979,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.111689,CHJnZucvc8KDcWvXg,192.168.8.236,49956,192.168.8.1,53,udp,41930,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.112060,C31e8h3sEvEiB7o793,192.168.8.236,49034,192.168.8.1,53,udp,57381,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.112062,C31e8h3sEvEiB7o793,192.168.8.236,49034,192.168.8.1,53,udp,32812,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.112844,CcIMNwXdRI9D8qi7e,192.168.8.236,52156,192.168.8.1,53,udp,48820,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.112848,CcIMNwXdRI9D8qi7e,192.168.8.236,52156,192.168.8.1,53,udp,13242,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.113147,CcIMNwXdRI9D8qi7e,192.168.8.236,52156,192.168.8.1,53,udp,48820,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.113151,CcIMNwXdRI9D8qi7e,192.168.8.236,52156,192.168.8.1,53,udp,13242,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.113520,CbIasv3i246EDZaT2d,192.168.8.236,53885,192.168.8.1,53,udp,14356,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.113523,CbIasv3i246EDZaT2d,192.168.8.236,53885,192.168.8.1,53,udp,45582,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.114362,CQg4Og1QPi80p1dRY3,192.168.8.236,36035,192.168.8.1,53,udp,1223,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.114371,CQg4Og1QPi80p1dRY3,192.168.8.236,36035,192.168.8.1,53,udp,44736,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.114783,CQg4Og1QPi80p1dRY3,192.168.8.236,36035,192.168.8.1,53,udp,1223,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.114787,CQg4Og1QPi80p1dRY3,192.168.8.236,36035,192.168.8.1,53,udp,44736,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.115236,Ca5om94HvPCTVrUOcb,192.168.8.236,57401,192.168.8.1,53,udp,45564,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.115242,Ca5om94HvPCTVrUOcb,192.168.8.236,57401,192.168.8.1,53,udp,52475,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.116017,C6Q8iJ3APyNnBNLlCb,192.168.8.236,51752,192.168.8.1,53,udp,11567,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.116022,C6Q8iJ3APyNnBNLlCb,192.168.8.236,51752,192.168.8.1,53,udp,1589,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.116322,C6Q8iJ3APyNnBNLlCb,192.168.8.236,51752,192.168.8.1,53,udp,11567,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.116326,C6Q8iJ3APyNnBNLlCb,192.168.8.236,51752,192.168.8.1,53,udp,1589,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.116719,Cn81kJ2422pwBNz9sf,192.168.8.236,39729,192.168.8.1,53,udp,64231,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.116725,Cn81kJ2422pwBNz9sf,192.168.8.236,39729,192.168.8.1,53,udp,53496,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.117524,CHJB742RLnn07j7xTk,192.168.8.236,38624,192.168.8.1,53,udp,20815,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.117526,CHJB742RLnn07j7xTk,192.168.8.236,38624,192.168.8.1,53,udp,11589,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.117825,CHJB742RLnn07j7xTk,192.168.8.236,38624,192.168.8.1,53,udp,20815,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.117827,CHJB742RLnn07j7xTk,192.168.8.236,38624,192.168.8.1,53,udp,11589,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.118198,CYlNiT1hAJd9fyl74,192.168.8.236,52055,192.168.8.1,53,udp,25896,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.118201,CYlNiT1hAJd9fyl74,192.168.8.236,52055,192.168.8.1,53,udp,62002,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.118954,CauAD93NfmFPORoypj,192.168.8.236,49252,192.168.8.1,53,udp,11415,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.118957,CauAD93NfmFPORoypj,192.168.8.236,49252,192.168.8.1,53,udp,19117,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.119362,CauAD93NfmFPORoypj,192.168.8.236,49252,192.168.8.1,53,udp,11415,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.119364,CauAD93NfmFPORoypj,192.168.8.236,49252,192.168.8.1,53,udp,19117,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.119798,CWKc8P1Qaani1t0yF5,192.168.8.236,47435,192.168.8.1,53,udp,38857,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.119801,CWKc8P1Qaani1t0yF5,192.168.8.236,47435,192.168.8.1,53,udp,28867,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.120567,CeC9wO2j3w5wtYOlyl,192.168.8.236,51506,192.168.8.1,53,udp,65504,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.120570,CeC9wO2j3w5wtYOlyl,192.168.8.236,51506,192.168.8.1,53,udp,36843,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.120894,CeC9wO2j3w5wtYOlyl,192.168.8.236,51506,192.168.8.1,53,udp,65504,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.120896,CeC9wO2j3w5wtYOlyl,192.168.8.236,51506,192.168.8.1,53,udp,36843,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776838413.121285,CKZ8S4slkxwNzS4e9,192.168.8.236,50459,192.168.8.1,53,udp,10265,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776838413.121288,CKZ8S4slkxwNzS4e9,192.168.8.236,50459,192.168.8.1,53,udp,26399,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
